sno,user_id,user_name,book_id,book_name,book_author,request_date,doi,dor
9554,REPA0308,Lucas Sharma,UNIK4894,Where Does the Wild Goose Go?,Willem Lange,2024-02-04,2024-02-07,2024-02-14
9555,REPA0030,Riley Lee,UNIR4911,The Star Wars Trilogy Scrapbook: The Galactic Empire (Star Wars Trilogy Scrapbook),Mark Cotta Vaz,2024-02-04,2024-02-07,2024-02-14
9556,REPA0465,Olivia Patel,UNIE5774,Discovering the Laws of Life,John Templeton,2024-02-07,2024-02-07,2024-02-14
9557,REPA0066,Logan Brown,UNIQ9740,Controversies in International Relations Theory: Realism and the Neoliberal Challenge,Charles W. Kegley,2024-02-05,2024-02-07,2024-02-14
9558,REPA0187,Henry Tanaka,UNIS1365,Plain and Normal,James Wilcox,2024-02-07,2024-02-07,2024-02-14
9559,REPA0177,Ethan Johnson,UNIB4183,Song of Eve,June Strong,2024-02-05,2024-02-07,2024-02-14
9560,REPA0182,Harper Novak,UNIT2510,The Story of Mankind,Hendrik Willem Van Loon,2024-02-07,2024-02-07,2024-02-14
9561,REPA0048,Grace García,UNIO3677,Higher Education: A Jupiter Novel (Jupiter Novel),Charles Sheffield,2024-02-04,2024-02-07,2024-02-14
9562,REPA0435,Sophia Lee,UNIS6027,Plain and Fancy (Heartsong Presents book#478),Wanda E. Brunstetter,2024-02-07,2024-02-07,2024-02-14
9563,REPA0437,James Choi,UNIH4203,Dans Ces Bras La,Camille Laurens,2024-02-04,2024-02-07,2024-02-14
9564,REPA0443,Isabella Singh,UNIL3597,Nostradamus: The novel of the movie,Knut Boeser,2024-02-04,2024-02-07,2024-02-14
9565,REPA0354,Abigail Johnson,UNIC6837,Daughter of the Night,Elaine Bergstrom,2024-02-04,2024-02-07,2024-02-14
9566,REPA0560,Isabella Choi,UNIT2915,Suicide Hill,James Ellroy,2024-02-07,2024-02-07,2024-02-14
9567,REPA0250,Aiden Cohen,UNIM1538,Just So Stories for Little Children (World's Classics),Rudyard Kipling,2024-02-05,2024-02-07,2024-02-14
9568,REPA0531,Lucas Lee,UNIB3238,QED: The Strange Theory of Light and Matter,Richard Phillips Feynman,2024-02-05,2024-02-07,2024-02-14
9569,REPA0343,Henry Novak,UNIT5105,Dreaming the Divine: Techniques for Sacred Sleep,Scott Cunningham,2024-02-05,2024-02-08,2024-02-15
9570,REPA0071,Mateo Patel,UNIC8641,Mood Inigo,Parris Afton Bonds,2024-02-07,2024-02-08,2024-02-15
9571,REPA0525,Liam Rossi,UNIN5516,The Bush Dyslexicon: Observations on a National Disorder,Mark Crispin Miller,2024-02-08,2024-02-08,2024-02-15
9572,REPA0003,Elijah Haddad,UNIG9821,The Shy Little Kitten,Cathleen Schurr,2024-02-06,2024-02-08,2024-02-15
9573,REPA0175,Ella O'Brien,UNIW3228,The sex handbook: Information and help for minors,Heidi Handman,2024-02-07,2024-02-08,2024-02-15
9574,REPA0402,Liam Cohen,UNIR8167,El dios dormido (Extra Alfaguara),Fanny Rubio,2024-02-06,2024-02-08,2024-02-15
9575,REPA0383,Mason Patel,UNIA6999,The Little Mermaid and Other Fairy Tales (Dover's Children's Thrift Classics),H. C. Andersen,2024-02-08,2024-02-08,2024-02-15
9576,REPA0414,Ella Ali,UNIT6594,Brown Sugar,Nancy Cato,2024-02-06,2024-02-08,2024-02-15
9577,REPA0022,Riley Haddad,UNIO1062,Letters of the Younger Pliny (Penguin Classics),Betty Radice,2024-02-08,2024-02-08,2024-02-15
9578,REPA0409,Mateo Smith,UNIG6210,The GOOD BROTHER : A Novel,Chris Offutt,2024-02-08,2024-02-08,2024-02-15
9579,REPA0141,Mason Lopez,UNIJ2335,Excalibur: A Novel of Arthur (The Warlord Chronicles: III),Bernard Cornwell,2024-02-06,2024-02-08,2024-02-15
9580,REPA0577,Mateo García,UNIK4854,The Ringer : A Novel,Bill Scheft,2024-02-06,2024-02-08,2024-02-15
9581,REPA0238,Alexander Müller,UNIK0383,Looking High &amp; Low for One Lost Sheep (Tales from the Bible),Christina Goodings,2024-02-07,2024-02-08,2024-02-15
9582,REPA0522,Abigail Cohen,UNIJ1281,The Mammoth Book of Fantasy All-time Greats (Mammoth),Silverburg R,2024-02-08,2024-02-08,2024-02-15
9583,REPA0106,Alexander Singh,UNIV9378,Deutsche Gedichte. Von den AnfÃ?Â¤ngen bis zur Gegenwart. Auswahl fÃ?Â¼r Schulen. (Lernmaterialien),Elisabeth Katharina Paefgen,2024-02-06,2024-02-08,2024-02-15
9584,REPA0212,Mia Baker,UNIG9802,The Story of Football,Dave Anderson,2024-02-07,2024-02-08,2024-02-15
9585,REPA0160,Sophia Santos,UNIH5855,Lifehouse,Spider Robinson,2024-02-05,2024-02-08,2024-02-15
9586,REPA0309,Mia Paredes,UNIW6758,Finding Signs,Sharlene Baker,2024-02-08,2024-02-08,2024-02-15
9587,REPA0412,Sophia Baker,UNII6026,Nachbarn: Roman,Sibylle Mulot,2024-02-06,2024-02-08,2024-02-15
9588,REPA0328,Emma Tanaka,UNIW1600,Altered Voices: 9 Science Fiction Stories,Lucy Sussex,2024-02-07,2024-02-08,2024-02-15
9589,REPA0035,Daniel Cohen,UNIC9467,Top Ten,Ryne Douglas Pearson,2024-02-08,2024-02-08,2024-02-15
9590,REPA0273,Elijah Choi,UNIC5152,The Last Book in the Universe,Rodman Philbrick,2024-02-07,2024-02-09,2024-02-16
9591,REPA0450,Mason Sharma,UNIR9585,Bullies: From The Playground to the Boardroom,Jane Middelton-Moz,2024-02-07,2024-02-09,2024-02-16
9592,REPA0572,Ava Haddad,UNIT0023,Marriage of Inconvenience,Debbie Macomber,2024-02-06,2024-02-09,2024-02-16
9593,REPA0054,Riley Novak,UNIH6712,Men of Iron (Timeless Classics),Howard Pyle,2024-02-09,2024-02-09,2024-02-16
9594,REPA0554,Amelia Nguyen,UNIV1532,Feeling Freakish? How to Be Comfortable in Your Own Skin (A Sunscreen Book),Melissa Daly,2024-02-06,2024-02-09,2024-02-16
9595,REPA0452,Ethan Choi,UNIK9291,Destiny,L. C. Martin,2024-02-08,2024-02-09,2024-02-16
9596,REPA0436,Aiden Dubois,UNIW9959,Old Scores,Nicholas Delbanco,2024-02-09,2024-02-09,2024-02-16
9597,REPA0337,Mia Müller,UNIV0255,Dark Coulee: A Claire Watkins Mystery (Claire Watkins Mysteries (Hardcover)),Mary Logue,2024-02-07,2024-02-09,2024-02-16
9598,REPA0119,Evelyn Singh,UNIB1695,Paintball! Strategies and Tactics: Strategies &amp; Tactics,Bill Barnes,2024-02-08,2024-02-09,2024-02-16
9599,REPA0310,Emma Silva,UNIT9658,Double Trouble,Kimberly Raymer,2024-02-07,2024-02-09,2024-02-16
9600,REPA0386,Ethan García,UNIA3510,Lucky : A Memoir,Alice Sebold,2024-02-07,2024-02-09,2024-02-16
9601,REPA0306,Daniel Nguyen,UNIS6201,Boone's Lick : A Novel,Larry Mcmurtry,2024-02-08,2024-02-09,2024-02-16
9602,REPA0191,Riley Rossi,UNIQ3450,Shadowrun Companion: Beyond the Shadows,Zach Bush,2024-02-07,2024-02-09,2024-02-16
9603,REPA0538,Ava Santos,UNIK6814,Broken Bridge,Lynne Reid Banks,2024-02-08,2024-02-09,2024-02-16
9604,REPA0183,Zoey Lopez,UNIR6103,The Portable Paul and Jane Bowles (Viking Portable Library),Millicent Dillon,2024-02-09,2024-02-09,2024-02-16
9605,REPA0323,Mason Paredes,UNIL0017,Complete Book of Breastfeeding,Marvin S Eiger,2024-02-06,2024-02-09,2024-02-16
9606,REPA0180,Ethan Kim,UNIF4774,The Snowman,R. L. Stine,2024-02-09,2024-02-09,2024-02-16
9607,REPA0105,Hannah Singh,UNIC9061,The Green Saliva Blues (Men in Black),Dean Wesley Smith,2024-02-08,2024-02-09,2024-02-16
9608,REPA0472,Emma Baker,UNIQ1199,Essence of Buddhism (Shambhala Dragon Editions),Traleg Kyabgon,2024-02-06,2024-02-09,2024-02-16
9609,REPA0474,Liam Lopez,UNIM7824,Hidden Agenda (Arabesque),Rochelle Alers,2024-02-09,2024-02-09,2024-02-16
9610,REPA0537,Abigail Baker,UNIO1143,Overcoming Binge Eating,Christopher Fairburn,2024-02-06,2024-02-09,2024-02-16
9611,REPA0032,Emma Sharma,UNIW9257,Up  Above The World,Paul Bowles,2024-02-08,2024-02-09,2024-02-16
9612,REPA0116,Riley Baker,UNIG0379,A Void in Hearts,William G. Tapply,2024-02-06,2024-02-09,2024-02-16
9613,REPA0045,Ella García,UNIM3839,Parents Book for Your Baby's First Year (Parents Baby &amp; Childcare),Maja Bernath,2024-02-07,2024-02-09,2024-02-16
9614,REPA0407,Sophia O'Brien,UNIQ4843,Being the Mom: 10 Coping Strategies I Learned by Accident Because I Had Children on Purpose,Emily Watts,2024-02-08,2024-02-10,2024-02-17
9615,REPA0046,Aiden Verma,UNIH3963,A Dangerous Liaison,Sheri De Borchgrave,2024-02-07,2024-02-10,2024-02-17
9616,REPA0067,Zoey O'Brien,UNIQ7980,Crazy As Chocolate,Elisabeth Hyde,2024-02-07,2024-02-10,2024-02-17
9617,REPA0156,Henry Müller,UNIP0494,Design Patterns,Erich Gamma,2024-02-09,2024-02-10,2024-02-17
9618,REPA0026,Riley Müller,UNIM8543,My Favorite Science Fiction Story,Martin H. Greenberg,2024-02-08,2024-02-10,2024-02-17
9619,REPA0458,Jackson Choi,UNIQ0122,A Child's Bible (Piccolo Books),Anne Edwards,2024-02-09,2024-02-10,2024-02-17
9620,REPA0243,Elijah Lopez,UNIB7900,The hug therapy book,Kathleen Keating,2024-02-10,2024-02-10,2024-02-17
9621,REPA0154,Lucas Verma,UNIW8273,Silk,Eileen Van Kirk,2024-02-08,2024-02-10,2024-02-17
9622,REPA0197,Alexander Silva,UNIC6000,The Humpbacked Fluteplayer,Sharman Apt Russell,2024-02-08,2024-02-10,2024-02-17
9623,REPA0338,Riley Kim,UNIH6681,Death of a Mystery Writer,Robert Barnard,2024-02-09,2024-02-10,2024-02-17
9624,REPA0570,Evelyn Santos,UNIC5843,Son of Spellsinger,Alan Dean Foster,2024-02-10,2024-02-10,2024-02-17
9625,REPA0581,Amir Al-Mansoori,UNIW6326,Sun Pin: Military Methods (History and Warfare),Pin Sun,2024-02-08,2024-02-10,2024-02-17
9626,REPA0331,Logan Kim,UNIS9173,The Flame Tree,Clarise Foster,2024-02-10,2024-02-11,2024-02-18
9627,REPA0110,Ella Baker,UNIO5793,Beneath the Faceless Mountain: A Novel (Fiction),Roberta Rees,2024-02-09,2024-02-11,2024-02-18
9628,REPA0341,James Brown,UNIO3207,La Despedida,Milan Kundera,2024-02-10,2024-02-11,2024-02-18
9629,REPA0147,Ella Santos,UNIU9471,Jacklight,Louise Erdrich,2024-02-08,2024-02-11,2024-02-18
9630,REPA0189,Elijah Lee,UNIU9160,Indian Country: A Novel,Philip Caputo,2024-02-11,2024-02-11,2024-02-18
9631,REPA0198,Zoey Marino,UNIU4535,SADIE SHAPIRO KNIT,Robert Kimmel Smith,2024-02-09,2024-02-11,2024-02-18
9632,REPA0478,Riley Lopez,UNIB2583,Counterpoint,Joe Harnell,2024-02-09,2024-02-11,2024-02-18
9633,REPA0384,Ava Müller,UNIH6742,The Malcontenta: A Kathy and Brock Mystery (Kathy and Brock Mysteries),Barry Maitland,2024-02-08,2024-02-11,2024-02-18
9634,REPA0465,Olivia Patel,UNIE1670,The Complete Guide to North American Gardens: The Northeast,William Mulligan,2024-02-11,2024-02-11,2024-02-18
9635,REPA0154,Lucas Verma,UNIU6928,On Our Way to Beautiful: A Family Memoir,Yolanda Young,2024-02-08,2024-02-11,2024-02-18
9636,REPA0462,Mia Novak,UNIB6431,Swan Lake,Mark Helprin,2024-02-10,2024-02-11,2024-02-18
9637,REPA0279,Daniel Marino,UNIW4493,Voyages of Discovery: Time Frame Ad 1400 - 1500 (Time Frame),Time Life Books,2024-02-10,2024-02-11,2024-02-18
9638,REPA0469,Evelyn Dubois,UNIW6669,Portrait of the Artist As a Young Man: A Case Study (Case Studies in Contemporary Criticism),James Joyce,2024-02-09,2024-02-11,2024-02-18
9639,REPA0076,Mateo Ali,UNIL3203,Asimov's Guide to Halley's Comet,Isaac Asimov,2024-02-11,2024-02-11,2024-02-18
9640,REPA0185,Aiden Müller,UNID6398,October Suite,Maxine Clair,2024-02-08,2024-02-11,2024-02-18
9641,REPA0005,Abigail Santos,UNIN7956,Cancer: 50 Essential Things to Do,Greg Anderson,2024-02-08,2024-02-11,2024-02-18
9642,REPA0491,Emma Nguyen,UNIS2689,Curse/Blue Figurine,John Bellairs,2024-02-10,2024-02-11,2024-02-18
9643,REPA0281,Mason Kim,UNID4223,Utz,Bruce Chatwin,2024-02-09,2024-02-11,2024-02-18
9644,REPA0047,Hannah Sharma,UNID9264,Ball Four,Jim Bouton,2024-02-11,2024-02-11,2024-02-18
9645,REPA0313,Evelyn Marino,UNIU6429,Murder at the Manor: An Agatha Christie Lost Classics Omnibus,Agatha Christie,2024-02-08,2024-02-11,2024-02-18
9646,REPA0351,Ella Brown,UNIR6008,Das Weihnachtsgeheimnis.,Jostein Gaarder,2024-02-10,2024-02-11,2024-02-18
9647,REPA0552,Grace O'Brien,UNII7725,Berserker's Planet,Fred Saberhagen,2024-02-11,2024-02-11,2024-02-18
9648,REPA0125,Harper Baker,UNIO6175,Open Season,Lucy Honig,2024-02-12,2024-02-12,2024-02-19
9649,REPA0157,Harper Nguyen,UNIQ3133,Caressa,Linda Lang Bartell,2024-02-09,2024-02-12,2024-02-19
9650,REPA0079,Mia Santos,UNIR2390,Paloma,Theresa Conway,2024-02-11,2024-02-12,2024-02-19
9651,REPA0061,Mateo Lopez,UNIK2244,The Elements of Natural Magic (The elements of),Marian Green,2024-02-12,2024-02-12,2024-02-19
9652,REPA0211,Sebastian Rossi,UNIS9879,Ce siÃ?Â¨cle aura ta peau,Patrick Eudeline,2024-02-11,2024-02-12,2024-02-19
9653,REPA0158,Elijah Johnson,UNIV0099,TEVILLE OBSESSION,Caroline Stafford,2024-02-10,2024-02-12,2024-02-19
9654,REPA0066,Logan Brown,UNIG1196,Beethoven's Hair : An Extraordinary Historical Odyssey and a Scientific  Mystery Solved,Russell Martin,2024-02-11,2024-02-12,2024-02-19
9655,REPA0198,Zoey Marino,UNIG9900,A Shark out of Water (John Putnam Thatcher Mystery),Emma Lathen,2024-02-12,2024-02-12,2024-02-19
9656,REPA0184,Sebastian Müller,UNIA9148,Fahrenheit 451 and Related Readings,Ray Bradbury,2024-02-12,2024-02-12,2024-02-19
9657,REPA0344,Sebastian Jensen,UNIK4607,Dearest,Peter Loughran,2024-02-10,2024-02-12,2024-02-19
9658,REPA0398,Liam Johnson,UNIJ0572,Legend of Sleepy Hollow,Washington Irving,2024-02-09,2024-02-12,2024-02-19
9659,REPA0187,Henry Tanaka,UNIO1318,Medieval Cross Stitch Samplers,Angela Wainwright,2024-02-11,2024-02-12,2024-02-19
9660,REPA0172,Sophia Johnson,UNII8871,Documents in the Case,Dorothy Leigh Sayers,2024-02-09,2024-02-12,2024-02-19
9661,REPA0021,Abigail Sharma,UNIK1478,La Commedia des ratÃ?Â©s,Tonino Benacquista,2024-02-11,2024-02-12,2024-02-19
9662,REPA0146,Jackson Brown,UNIV9184,Herbs and fruit for vitamins (Everybody's home herbal),Ceres,2024-02-11,2024-02-12,2024-02-19
9663,REPA0444,Alexander Santos,UNIM7927,Di and I,Peter Lefcourt,2024-02-09,2024-02-12,2024-02-19
9664,REPA0252,Amelia Smith,UNIO6009,Lonesome River,Dorothy Garlock,2024-02-11,2024-02-12,2024-02-19
9665,REPA0461,Liam Jensen,UNIN0141,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams &amp; Reaching Your Destiny,Robin Sharma,2024-02-09,2024-02-12,2024-02-19
9666,REPA0403,Riley Brown,UNIQ0894,Lbd: It's a Girl Thing (It's a Girl Thing),Grace Dent,2024-02-12,2024-02-13,2024-02-20
9667,REPA0279,Daniel Marino,UNIG3025,The Coming (Ace Science Fiction),Joe Haldeman,2024-02-12,2024-02-13,2024-02-20
9668,REPA0218,Amelia Johnson,UNIQ2359,The mint lawn,Gillian Mears,2024-02-13,2024-02-13,2024-02-20
9669,REPA0126,Olivia Marino,UNII7852,N or M?,Agatha Christie,2024-02-12,2024-02-13,2024-02-20
9670,REPA0194,Isabella Dubois,UNIR1649,Great Hair!: Your Complete Hair Care and Styling Guide,Sallie Batson,2024-02-10,2024-02-13,2024-02-20
9671,REPA0318,Sebastian Sharma,UNIB4802,A Long Fatal Love Chase,Louisa May Alcott,2024-02-12,2024-02-13,2024-02-20
9672,REPA0311,Zoey Dubois,UNIP1412,Tombola!,Jan Luik,2024-02-11,2024-02-13,2024-02-20
9673,REPA0321,Olivia Müller,UNIL7735,The Various,Steve Augarde,2024-02-13,2024-02-13,2024-02-20
9674,REPA0346,Henry Cohen,UNIK5405,Talking Trauma: Paramedics and Their Stories,Timothy R. Tangherlini,2024-02-12,2024-02-13,2024-02-20
9675,REPA0208,Olivia Tanaka,UNIE6766,12 Monkeys: A Novel,Elizabeth Hand,2024-02-10,2024-02-13,2024-02-20
9676,REPA0508,Emma Smith,UNIK2969,What Bird Is This?,Henry Collins,2024-02-11,2024-02-13,2024-02-20
9677,REPA0582,Sofia Andersson,UNIP6759,Whisper on the Wind,Elizabeth Elgin,2024-02-11,2024-02-13,2024-02-20
9678,REPA0515,Harper Singh,UNIF7195,Land of Promise,Carol Cox,2024-02-12,2024-02-13,2024-02-20
9679,REPA0414,Ella Ali,UNIH4296,The Jekyl Island Club,Brent Monahan,2024-02-13,2024-02-13,2024-02-20
9680,REPA0192,Noah Patel,UNIJ3611,A Fatal Inversion (Plume Fiction),Ruth Rendell,2024-02-10,2024-02-13,2024-02-20
9681,REPA0516,Olivia Ali,UNIR8930,The Legend of the Windigo: A Tale from Native North America,Gayle Ross,2024-02-12,2024-02-13,2024-02-20
9682,REPA0314,Amelia Marino,UNII8418,American dad,Tama Janowitz,2024-02-11,2024-02-13,2024-02-20
9683,REPA0452,Ethan Choi,UNIK5379,Kensei,Steven Schlosstein,2024-02-10,2024-02-13,2024-02-20
9684,REPA0201,Ethan Ali,UNID0424,JOURNEY INTO DARKNESS : Follow the FBI's Premier Investigative Profiler as He Penetrates the Minds and Motives of the Most Terrifying Serial Criminals,John Douglas,2024-02-14,2024-02-14,2024-02-21
9685,REPA0463,Mia Silva,UNID1348,Devil May Care : A Novel,Sheri Mcinnis,2024-02-12,2024-02-14,2024-02-21
9686,REPA0419,Isabella Tanaka,UNIV8873,Hold Onto the Night,Shauna Michaels,2024-02-12,2024-02-14,2024-02-21
9687,REPA0526,Mateo Johnson,UNID3539,Ralph S. Mouse,Not Applicable (Na ),2024-02-14,2024-02-14,2024-02-21
9688,REPA0286,Hannah Novak,UNIC7243,Moon on the Water,Mort Castle,2024-02-12,2024-02-14,2024-02-21
9689,REPA0161,Aiden Novak,UNIH2494,Rendezvous with Rama,Arthur Charles Clarke,2024-02-14,2024-02-14,2024-02-21
9690,REPA0442,Henry García,UNIM3175,I'm Back for More Cash: A Tony Kornheiser Collection Because You Can't Take Two Hundred Newspapers into the Bathroom (Tony Kornheiser Collection),Tony Kornheiser,2024-02-14,2024-02-14,2024-02-21
9691,REPA0170,Evelyn Lopez,UNIQ9130,California Rivers and Streams,Jeffrey F. Mount,2024-02-13,2024-02-14,2024-02-21
9692,REPA0556,Mason Kowalski,UNIR9987,Jemima Shore at the Sunny Grave and Other Stories,Antonia Fraser,2024-02-13,2024-02-14,2024-02-21
9693,REPA0416,Noah Lopez,UNIO3377,The Bloody Crossroads: Where Literature and Politics Meet,Norman Podhoretz,2024-02-12,2024-02-14,2024-02-21
9694,REPA0059,Ava Marino,UNIJ2666,Quartet In Autumn,Barbara Pym,2024-02-14,2024-02-14,2024-02-21
9695,REPA0181,Olivia Jensen,UNIS2614,Navaho Religion,Gladys A. Reichard,2024-02-11,2024-02-14,2024-02-21
9696,REPA0287,Abigail García,UNIC9205,Simple Storys: Ein Roman aus der ostdeutschen Provinz,Ingo Schulze,2024-02-12,2024-02-14,2024-02-21
9697,REPA0509,Hannah Verma,UNIF4624,Automatic Vaudeville: Essays on Star Turns,John Lahr,2024-02-11,2024-02-14,2024-02-21
9698,REPA0454,James Novak,UNIC3409,Covert Puzzles (Mensa),David Colton,2024-02-13,2024-02-14,2024-02-21
9699,REPA0433,Hannah Lopez,UNIN7582,Love Speaks Its Name : Gay and Lesbian Love Poems (Everyman's Library Pocket Poets),J.D. Mcclatchy,2024-02-14,2024-02-14,2024-02-21
9700,REPA0442,Henry García,UNIN6145,Song of Solomon,Toni Morrison,2024-02-11,2024-02-14,2024-02-21
9701,REPA0402,Liam Cohen,UNII3897,Ties That Bind,Sherryl Woods,2024-02-14,2024-02-14,2024-02-21
9702,REPA0540,Mia Kim,UNIN0960,Dirt Tracks to Glory: The Early Days of Stock Car Racing As Told by the Participants,Sylvia Wilkinson,2024-02-12,2024-02-14,2024-02-21
9703,REPA0017,Riley Tanaka,UNIT9890,Viva Franco! (con perdÃ³n) (Espejo de EspaÃ±a 63),Fernando Vizcaã­No Casas,2024-02-12,2024-02-15,2024-02-22
9704,REPA0253,Zoey Nguyen,UNIF1171,The Wellness Community Guide to Fighting for Recovery from Cancer,Harold H. Benjamin,2024-02-15,2024-02-15,2024-02-22
9705,REPA0106,Alexander Singh,UNIG7146,ZORBA THE GREEK,Nikos Kazantzakis,2024-02-12,2024-02-15,2024-02-22
9706,REPA0524,Jackson Verma,UNID9581,Present Tense: The Janus Gate Book One of Three (Star Trek The Original Series),L.A. Graf,2024-02-12,2024-02-15,2024-02-22
9707,REPA0114,Lucas Smith,UNIQ0462,Rhythm Oil: A Journey Through the Music of the American South,Stanley Booth,2024-02-15,2024-02-15,2024-02-22
9708,REPA0127,Emma Choi,UNIQ1381,Learning to Let Go: When to Say Good-Bye to Your Children,Carol Kuykendall,2024-02-15,2024-02-15,2024-02-22
9709,REPA0550,Ava Dubois,UNIN0030,Niemand hat Kolumbus ausgelacht: FÃ¤lschungen u. Legenden d. Geschichte richtiggestellt (Ullstein Buch ; Nr. 3408),Gerhard Prause,2024-02-12,2024-02-15,2024-02-22
9710,REPA0282,Abigail Paredes,UNIG5942,Man Against Himself,Karl Menninger,2024-02-14,2024-02-15,2024-02-22
9711,REPA0207,Mason Jensen,UNIT9481,Curious George's Dream,H. A. Rey,2024-02-12,2024-02-15,2024-02-22
9712,REPA0255,Hannah Nguyen,UNIA3560,Transformation Soup : Healing for the Splendidly Imperfect,Sark,2024-02-12,2024-02-15,2024-02-22
9713,REPA0449,Sebastian O'Brien,UNIG9279,Life-Changing Stories of Forgiving and Being Forgiven,Tom Dyja,2024-02-15,2024-02-15,2024-02-22
9714,REPA0507,Sophia Dubois,UNIW8011,An almost perfect person: A comedy in two acts,Judith Ross,2024-02-14,2024-02-15,2024-02-22
9715,REPA0131,Grace Kowalski,UNIH9255,Financial Planning Workbook,Larry Burkett,2024-02-14,2024-02-15,2024-02-22
9716,REPA0070,Liam García,UNIG1343,Witness,Ginna Gray,2024-02-12,2024-02-15,2024-02-22
9717,REPA0579,Harper García,UNIA6486,The Complete Idiot's Guide to Chess,Patrick Wolff,2024-02-13,2024-02-15,2024-02-22
9718,REPA0119,Evelyn Singh,UNIO6996,The Glass Lake,Maeve Binchy,2024-02-15,2024-02-15,2024-02-22
9719,REPA0436,Aiden Dubois,UNID1265,The Ritual Bath (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,2024-02-15,2024-02-15,2024-02-22
9720,REPA0150,Isabella Paredes,UNIN4939,NOSTRADAMUS: PROPHECIES FOR WOMEN,Peter Lorie,2024-02-15,2024-02-15,2024-02-22
9721,REPA0381,Mateo Jensen,UNIM4654,Reason to Believe,Kathleen Eagle,2024-02-14,2024-02-15,2024-02-22
9722,REPA0174,Alexander Novak,UNIU3448,Cold New Dawn,Ian St. James,2024-02-14,2024-02-15,2024-02-22
9723,REPA0421,Isabella Marino,UNIC1511,UNSPEAK PRACTICES,Donald Barthelme,2024-02-12,2024-02-15,2024-02-22
9724,REPA0314,Amelia Marino,UNIE4215,Gorky Park-Open Mkt Ed,Martin Cruz Smith,2024-02-13,2024-02-16,2024-02-23
9725,REPA0142,Henry Dubois,UNIL0691,Another Day In Cubicle Paradise: A Dilbert Book,Scott Adams,2024-02-13,2024-02-16,2024-02-23
9726,REPA0032,Emma Sharma,UNII3488,Heart of the Night,Barbara Delinsky,2024-02-16,2024-02-16,2024-02-23
9727,REPA0065,Mason Singh,UNIF6856,The Boys on the Tracks,Mara Leveritt,2024-02-15,2024-02-16,2024-02-23
9728,REPA0214,Sebastian Singh,UNIO7538,MOSCOW STATION,Ronald Kessler,2024-02-15,2024-02-16,2024-02-23
9729,REPA0042,James Patel,UNII8672,Unnatural Fire: A Countess Ashby De LA Zouche Mystery,Fidelis Morgan,2024-02-14,2024-02-16,2024-02-23
9730,REPA0371,Liam Lee,UNIC4443,None to Accompany Me,Nadine Gordimer,2024-02-14,2024-02-16,2024-02-23
9731,REPA0310,Emma Silva,UNIR3717,The Hangman's Hymn,Paul Doherty,2024-02-15,2024-02-16,2024-02-23
9732,REPA0468,Elijah Nguyen,UNIL4099,The October Country,Ray Bradbury,2024-02-14,2024-02-16,2024-02-23
9733,REPA0225,Henry Kim,UNIP5276,Animal Er: Extraordinary Stories of Hope and Healing from One of the World's Leading Veterinary Hospitals,Vicki Croke,2024-02-14,2024-02-16,2024-02-23
9734,REPA0374,Zoey Lee,UNIT8623,Kiss,Robet Duncan,2024-02-14,2024-02-16,2024-02-23
9735,REPA0039,Zoey Patel,UNIU2105,Ephesians 1-3 (Anchor Bible Volume 34),Markus Barth,2024-02-14,2024-02-16,2024-02-23
9736,REPA0579,Harper García,UNIR6819,Getting There: Journeys of an Accidental Adventurer,Sue Williams,2024-02-15,2024-02-16,2024-02-23
9737,REPA0017,Riley Tanaka,UNIS9242,Washed Out Bridges and Other Disasters (A Doonesbury Book),G. B. Trudeau,2024-02-16,2024-02-16,2024-02-23
9738,REPA0179,Emma Cohen,UNIU6011,I Want to Reach Your Mind...Where Is It Currently Located?: More Incredibly Brilliant Thoughts,Ashleigh Brilliant,2024-02-14,2024-02-16,2024-02-23
9739,REPA0579,Harper García,UNIT8818,MIS Amigos Los Animales,Pascale Vedere D'Auria,2024-02-14,2024-02-16,2024-02-23
9740,REPA0027,Sebastian García,UNIP4536,Pooh's Leaf Pile (A Winnie the Pooh First Reader),Isabel Gaines,2024-02-16,2024-02-16,2024-02-23
9741,REPA0237,Mateo Choi,UNIS6400,Barney &amp; B.J.: Go to the Fire Station (Barney Go to Series),Mark S. Bernthal,2024-02-16,2024-02-16,2024-02-23
9742,REPA0388,Lucas Singh,UNID1888,The Conglomerated Cocktail Party (Bantam Spectra Book),Robert Silverberg,2024-02-13,2024-02-16,2024-02-23
9743,REPA0381,Mateo Jensen,UNIS7091,50 One-Minute Math Games,Margo Beirsdorf,2024-02-13,2024-02-16,2024-02-23
9744,REPA0075,Mason O'Brien,UNID7556,Anna Karenina,Leo Tolstoy,2024-02-15,2024-02-16,2024-02-23
9745,REPA0013,Noah Silva,UNIJ6592,Birds of North America: A Guide to Field Identification (The Golden field guide series),Chandler S. Robbins,2024-02-14,2024-02-16,2024-02-23
9746,REPA0004,Grace Rossi,UNIH3145,Consilience: The Unity of Knowledge,Edward O. Wilson,2024-02-14,2024-02-16,2024-02-23
9747,REPA0280,Abigail Müller,UNIC3178,Save Me the Waltz,Zelda Fitzgerald,2024-02-15,2024-02-17,2024-02-24
9748,REPA0563,Sophia Singh,UNIL6616,El Conde Lucanor,Don Juan Manuel,2024-02-15,2024-02-17,2024-02-24
